iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon
2014,38,505,Nagpur,Maharashtra,21.1498134,79.0820556,30,1.0,0,36.0,12.0,,24.0,303.068,0.05902523312,18.0,2964651,298.67,-0.992709,-0.120537,1
2014,40,505,Nagpur,Maharashtra,21.1498134,79.0820556,49,2.0,0,30.0,36.0,12.0,26.0,306.6533334,0.000804808209,19.0,2964651,298.67,-0.992709,0.120537,0
2014,43,505,Nagpur,Maharashtra,21.1498134,79.0820556,16,3.0,0,49.0,30.0,36.0,31.75,304.028,0.05673374227,17.0,2964651,298.67,-0.885456,0.464723,0
2014,45,505,Nagpur,Maharashtra,21.1498134,79.0820556,22,1.0,0,16.0,49.0,30.0,32.75,305.4066666,7.7e-05,,2964651,298.67,-0.748511,0.663123,0
2015,31,505,Nagpur,Maharashtra,21.1498134,79.0820556,25,0.0,0,22.0,16.0,49.0,29.25,,0.3560908714,,2964651,298.67,-0.568065,-0.822984,1
2016,36,505,Nagpur,Maharashtra,21.1498134,79.0820556,37,0.0,0,25.0,22.0,16.0,28.0,303.86,0.1495673348,13.0,2964651,298.67,-0.935016,-0.354605,1
2016,47,505,Nagpur,Maharashtra,21.1498134,79.0820556,6,0.0,0,37.0,25.0,22.0,25.0,303.9733334,4.12e-05,,2964651,298.67,-0.568065,0.822984,0
2017,37,505,Nagpur,Maharashtra,21.1498134,79.0820556,5,0.0,0,6.0,37.0,25.0,22.5,300.6,1.03122049,13.0,2964651,298.67,-0.970942,-0.239316,1
2017,40,505,Nagpur,Maharashtra,21.1498134,79.0820556,529,4.0,1,5.0,6.0,37.0,18.25,303.94,0.01103535607,25.0,2964651,298.67,-0.992709,0.120537,0
2018,34,505,Nagpur,Maharashtra,21.1498134,79.0820556,18,1.0,0,529.0,5.0,6.0,144.25,298.12,1.360221284,6.0,2964651,298.67,-0.822984,-0.568065,1
2018,37,505,Nagpur,Maharashtra,21.1498134,79.0820556,52,1.0,1,18.0,529.0,5.0,139.5,301.61,0.6023674312,20.0,2964651,298.67,-0.970942,-0.239316,1
2018,38,505,Nagpur,Maharashtra,21.1498134,79.0820556,15,0.0,0,52.0,18.0,529.0,151.0,305.1633334,0.02259216238,21.0,2964651,298.67,-0.992709,-0.120537,1
2019,35,505,Nagpur,Maharashtra,21.1498134,79.0820556,23,1.0,0,15.0,52.0,18.0,153.5,,1.381845331,,2964651,298.67,-0.885456,-0.464723,1
2021,27,505,Nagpur,Maharashtra,21.1498134,79.0820556,4,1.0,0,23.0,15.0,52.0,27.0,308.685,0.5529516087,13.0,2964651,298.67,-0.120537,-0.992709,1
2012,19,506,Bhandara,Maharashtra,21.12304765,79.79390882,18,2.0,0,,,,,320.99,0.003808100646,,1985388,514.69,0.748511,-0.663123,0
2012,22,506,Bhandara,Maharashtra,21.12304765,79.79390882,69,2.0,0,18.0,,,18.0,321.85,5.48e-05,3.0,1985388,514.69,0.464723,-0.885456,1
2014,13,506,Bhandara,Maharashtra,21.12304765,79.79390882,31,0.0,0,69.0,18.0,,43.5,312.03000000000003,0.0009984167211,7.0,1985388,514.69,1.0,-0.0,0
2014,33,506,Bhandara,Maharashtra,21.12304765,79.79390882,77,7.0,1,31.0,69.0,18.0,39.33,304.5733334,0.2221854029,13.0,1985388,514.69,-0.748511,-0.663123,1
2013,15,507,Gondiya,Maharashtra,21.455228,80.1962729,22,0.0,0,,,,,315.512,0.01984638338,7.0,307074,56.15,0.970942,-0.239316,0
2012,19,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,7,0.0,0,,,,,317.976,0.02881348535,8.0,2046335,141.73,0.748511,-0.663123,0
2013,14,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,12,0.0,0,7.0,,,7.0,313.96,0.009566447066,7.0,2046335,141.73,0.992709,-0.120537,0
2013,33,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,13,1.0,0,12.0,7.0,,9.5,,0.8773654752,6.0,2046335,141.73,-0.748511,-0.663123,1
2015,17,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,44,0.0,1,13.0,12.0,7.0,10.67,311.85,0.008913779688,9.0,2046335,141.73,0.885456,-0.464723,0
2021,39,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,16,1.0,0,44.0,13.0,12.0,19.0,300.8,0.6817132291,18.0,2046335,141.73,-1.0,-0.0,1
2021,40,508,Garhchiroli,Maharashtra,19.75907035,80.16228073,4,1.0,0,16.0,44.0,13.0,21.25,300.305,0.3635032179,32.0,2046335,141.73,-0.992709,0.120537,0
2012,18,509,Chandrapur,Maharashtra,20.0967555,79.50454752,50,0.0,0,,,,,317.76,0.03155863317,5.0,71835,6.36,0.822984,-0.568065,0
2013,14,509,Chandrapur,Maharashtra,20.0967555,79.50454752,110,0.0,1,50.0,,,50.0,314.0933334,0.04769793704,,71835,6.36,0.992709,-0.120537,0
2013,40,509,Chandrapur,Maharashtra,20.0967555,79.50454752,57,0.0,0,110.0,50.0,,80.0,302.668,0.0773537682,22.0,71835,6.36,-0.992709,0.120537,0
2014,33,509,Chandrapur,Maharashtra,20.0967555,79.50454752,203,0.0,1,57.0,110.0,50.0,72.33,301.8666666,0.07242927172,15.0,71835,6.36,-0.748511,-0.663123,1
2014,48,509,Chandrapur,Maharashtra,20.0967555,79.50454752,6,1.0,0,203.0,57.0,110.0,105.0,303.2,0.0024578931,,71835,6.36,-0.464723,0.885456,0
2015,29,509,Chandrapur,Maharashtra,20.0967555,79.50454752,70,0.0,0,6.0,203.0,57.0,94.0,304.135,0.2738675202,17.0,71835,6.36,-0.354605,-0.935016,1
2015,30,509,Chandrapur,Maharashtra,20.0967555,79.50454752,87,0.0,0,70.0,6.0,203.0,84.0,313.14,0.3726414689,13.0,71835,6.36,-0.464723,-0.885456,1
2018,20,509,Chandrapur,Maharashtra,20.0967555,79.50454752,77,0.0,0,87.0,70.0,6.0,91.5,318.176,0.01662380146,6.0,71835,6.36,0.663123,-0.748511,0
2018,28,509,Chandrapur,Maharashtra,20.0967555,79.50454752,35,0.0,0,77.0,87.0,70.0,60.0,,3.618563972,5.0,71835,6.36,-0.239316,-0.970942,1
2019,41,509,Chandrapur,Maharashtra,20.0967555,79.50454752,34,2.0,0,35.0,77.0,87.0,67.25,302.1966666,0.1414171169,,71835,6.36,-0.970942,0.239316,0
2020,21,509,Chandrapur,Maharashtra,20.0967555,79.50454752,5,0.0,0,34.0,35.0,77.0,58.25,311.028,0.003793196938,,71835,6.36,0.568065,-0.822984,0
2021,26,509,Chandrapur,Maharashtra,20.0967555,79.50454752,58,1.0,0,5.0,34.0,35.0,37.75,305.52,0.5816240733,,71835,6.36,-0.0,-1.0,1
2021,33,509,Chandrapur,Maharashtra,20.0967555,79.50454752,7,0.0,0,58.0,5.0,34.0,33.0,304.72,0.03625636178,22.0,71835,6.36,-0.748511,-0.663123,1
2014,35,511,Nanded,Maharashtra,19.09400875,77.48319215,124,0.0,1,,,,,307.888,0.2181573568,14.0,735012,69.2,-0.885456,-0.464723,1
2015,38,511,Nanded,Maharashtra,19.09400875,77.48319215,15,0.0,0,124.0,,,124.0,304.15000000000003,1.047197061,18.0,735012,69.2,-0.992709,-0.120537,1
2018,12,512,Hingoli,Maharashtra,19.54140965,77.17376601,17,0.0,0,,,,,314.168,0.1180664855,3.0,2891279,614.4,0.992709,0.120537,0
2017,44,513,Parbhani,Maharashtra,19.29031365,76.60290343,14,0.0,0,,,,,306.928,0.003007790252,13.0,1799678,282.74,-0.822984,0.568065,0
2019,36,513,Parbhani,Maharashtra,19.29031365,76.60290343,32,1.0,1,14.0,,,14.0,,0.904093517,9.0,1799678,282.74,-0.935016,-0.354605,1
2011,35,514,Jalna,Maharashtra,19.91883295,75.87085986,20,0.0,0,,,,,,0.8533028042,8.0,690104,88.28,-0.885456,-0.464723,1
2014,22,514,Jalna,Maharashtra,19.91883295,75.87085986,28,0.0,1,20.0,,,20.0,318.66,0.0006152937121,3.0,690104,88.28,0.464723,-0.885456,1
2014,37,514,Jalna,Maharashtra,19.91883295,75.87085986,15,2.0,0,28.0,20.0,,24.0,301.87,1.510543968,10.0,690104,88.28,-0.970942,-0.239316,1
2014,41,514,Jalna,Maharashtra,19.91883295,75.87085986,20,1.0,0,15.0,28.0,20.0,21.0,310.4833334,0.009091637421,13.0,690104,88.28,-0.970942,0.239316,0
2016,29,514,Jalna,Maharashtra,19.91883295,75.87085986,12,1.0,0,20.0,15.0,28.0,20.75,,0.5742483549,3.0,690104,88.28,-0.354605,-0.935016,1
2016,31,514,Jalna,Maharashtra,19.91883295,75.87085986,12,0.0,0,12.0,20.0,15.0,18.75,,1.1719982,4.0,690104,88.28,-0.568065,-0.822984,1
2016,33,514,Jalna,Maharashtra,19.91883295,75.87085986,7,1.0,0,12.0,12.0,20.0,14.75,303.7,0.1013382559,7.0,690104,88.28,-0.748511,-0.663123,1
2018,3,514,Jalna,Maharashtra,19.91883295,75.87085986,11,0.0,0,7.0,12.0,12.0,12.75,303.7133334,0.0004715470776,,690104,88.28,0.354605,0.935016,0
2018,14,514,Jalna,Maharashtra,19.91883295,75.87085986,18,1.0,0,11.0,7.0,12.0,10.5,321.6033334,6.65e-05,4.0,690104,88.28,0.992709,-0.120537,0
2019,36,514,Jalna,Maharashtra,19.91883295,75.87085986,9,1.0,0,18.0,11.0,7.0,12.0,,0.8986838949,,690104,88.28,-0.935016,-0.354605,1
2012,41,515,Aurangabad,Maharashtra,19.877263,75.3390241,63,1.0,0,,,,,305.7333334,0.09692533263,14.0,418941,41.08,-0.970942,0.239316,0
2012,42,515,Aurangabad,Maharashtra,19.877263,75.3390241,22,0.0,0,63.0,,,63.0,309.136,6.86e-05,11.0,418941,41.08,-0.935016,0.354605,0
2013,26,515,Aurangabad,Maharashtra,19.877263,75.3390241,21,0.0,0,22.0,63.0,,42.5,,0.8336507839,3.0,418941,41.08,-0.0,-1.0,1
2016,37,515,Aurangabad,Maharashtra,19.877263,75.3390241,39,0.0,0,21.0,22.0,63.0,35.33,305.72,0.06488762857,4.0,418941,41.08,-0.970942,-0.239316,1
2017,37,515,Aurangabad,Maharashtra,19.877263,75.3390241,18,0.0,0,39.0,21.0,22.0,36.25,300.8533334,0.194173318,9.0,418941,41.08,-0.970942,-0.239316,1
2017,38,515,Aurangabad,Maharashtra,19.877263,75.3390241,25,0.0,0,18.0,39.0,21.0,25.0,301.12,0.7067947874,19.0,418941,41.08,-0.992709,-0.120537,1
2018,35,515,Aurangabad,Maharashtra,19.877263,75.3390241,4,1.0,0,25.0,18.0,39.0,25.75,303.94,0.1642335851,11.0,418941,41.08,-0.885456,-0.464723,1
2019,36,515,Aurangabad,Maharashtra,19.877263,75.3390241,53,1.0,0,4.0,25.0,18.0,21.5,302.49,0.3651017782,8.0,418941,41.08,-0.935016,-0.354605,1
2019,37,515,Aurangabad,Maharashtra,19.877263,75.3390241,67,3.0,1,53.0,4.0,25.0,25.0,,0.5109091696,5.0,418941,41.08,-0.970942,-0.239316,1
2021,25,515,Aurangabad,Maharashtra,19.877263,75.3390241,5,1.0,0,67.0,53.0,4.0,37.25,309.23,0.1321260929,,418941,41.08,0.120537,-0.992709,1
2009,36,516,Nashik,Maharashtra,20.0112475,73.7902364,39,0.0,1,,,,,295.82,0.4474799293,6.0,645481,40.99,-0.935016,-0.354605,1
2009,38,516,Nashik,Maharashtra,20.0112475,73.7902364,57,0.0,1,39.0,,,39.0,301.06,0.3437777824,21.0,645481,40.99,-0.992709,-0.120537,1
2011,30,516,Nashik,Maharashtra,20.0112475,73.7902364,2,1.0,0,57.0,39.0,,48.0,277.14,0.5663983237,4.0,645481,40.99,-0.464723,-0.885456,1
2011,49,516,Nashik,Maharashtra,20.0112475,73.7902364,6,1.0,0,2.0,57.0,39.0,32.67,306.06333340000003,4.46e-05,8.0,645481,40.99,-0.354605,0.935016,0
2012,16,516,Nashik,Maharashtra,20.0112475,73.7902364,16,0.0,0,6.0,2.0,57.0,26.0,316.672,0.00453315594,5.0,645481,40.99,0.935016,-0.354605,0
2012,45,516,Nashik,Maharashtra,20.0112475,73.7902364,20,0.0,0,16.0,6.0,2.0,20.25,305.06333340000003,0.0002178314227,,645481,40.99,-0.748511,0.663123,0
2012,50,516,Nashik,Maharashtra,20.0112475,73.7902364,22,1.0,0,20.0,16.0,6.0,11.0,303.9566666,0.0508465061,,645481,40.99,-0.239316,0.970942,0
2013,39,516,Nashik,Maharashtra,20.0112475,73.7902364,54,0.0,1,22.0,20.0,16.0,16.0,298.155,1.535551621,8.0,645481,40.99,-1.0,-0.0,1
2014,23,516,Nashik,Maharashtra,20.0112475,73.7902364,24,0.0,0,54.0,22.0,20.0,28.0,312.3966666,0.1594878922,,645481,40.99,0.354605,-0.935016,1
2014,32,516,Nashik,Maharashtra,20.0112475,73.7902364,10,0.0,0,24.0,54.0,22.0,30.0,296.42,1.012877882,4.0,645481,40.99,-0.663123,-0.748511,1
2014,36,516,Nashik,Maharashtra,20.0112475,73.7902364,26,0.0,0,10.0,24.0,54.0,27.5,,3.080969198,5.0,645481,40.99,-0.935016,-0.354605,1
2014,41,516,Nashik,Maharashtra,20.0112475,73.7902364,10,0.0,0,26.0,10.0,24.0,28.5,304.5966666,0.1019110467,19.0,645481,40.99,-0.970942,0.239316,0
2014,45,516,Nashik,Maharashtra,20.0112475,73.7902364,27,0.0,0,10.0,26.0,10.0,17.5,306.46,5.36e-05,9.0,645481,40.99,-0.748511,0.663123,0
2015,21,516,Nashik,Maharashtra,20.0112475,73.7902364,29,0.0,0,27.0,10.0,26.0,18.25,316.2766666,0.003372753075,,645481,40.99,0.568065,-0.822984,0
2015,32,516,Nashik,Maharashtra,20.0112475,73.7902364,10,0.0,0,29.0,27.0,10.0,23.0,297.36,0.4870072432,5.0,645481,40.99,-0.663123,-0.748511,1
2015,41,516,Nashik,Maharashtra,20.0112475,73.7902364,18,0.0,0,10.0,29.0,27.0,19.0,303.05,0.4181637434,,645481,40.99,-0.970942,0.239316,0
2015,51,516,Nashik,Maharashtra,20.0112475,73.7902364,10,0.0,0,18.0,10.0,29.0,21.0,304.628,0.001370455503,10.0,645481,40.99,-0.120537,0.992709,0
2016,17,516,Nashik,Maharashtra,20.0112475,73.7902364,20,1.0,0,10.0,18.0,10.0,16.75,316.8266666,0.002772524939,5.0,645481,40.99,0.885456,-0.464723,0
2016,19,516,Nashik,Maharashtra,20.0112475,73.7902364,4,1.0,0,20.0,10.0,18.0,14.5,318.7666666,0.09263780485,6.0,645481,40.99,0.748511,-0.663123,0
2016,24,516,Nashik,Maharashtra,20.0112475,73.7902364,32,0.0,0,4.0,20.0,10.0,13.0,312.8435,0.16901240325,4.0,645481,40.99,0.239316,-0.970942,1
2017,39,516,Nashik,Maharashtra,20.0112475,73.7902364,7,1.0,0,32.0,4.0,20.0,16.5,303.25333340000003,0.07059878798,19.0,645481,40.99,-1.0,-0.0,1
2018,8,516,Nashik,Maharashtra,20.0112475,73.7902364,4,1.0,0,7.0,32.0,4.0,15.75,307.69,0.0001015017778,6.0,645481,40.99,0.822984,0.568065,0
2018,40,516,Nashik,Maharashtra,20.0112475,73.7902364,14,3.0,0,4.0,7.0,32.0,11.75,304.168,0.199977881,20.0,645481,40.99,-0.992709,0.120537,0
2018,43,516,Nashik,Maharashtra,20.0112475,73.7902364,27,1.0,0,14.0,4.0,7.0,14.25,308.124,0.002509383523,10.0,645481,40.99,-0.885456,0.464723,0
2011,27,517,Thane,Maharashtra,19.1943294,72.9701779,43,0.0,0,,,,,299.85,0.38998141695,8.0,686376,70.94,-0.120537,-0.992709,1
2012,25,517,Thane,Maharashtra,19.1943294,72.9701779,11,1.0,0,43.0,,,43.0,311.61333340000004,0.8124726194,8.0,686376,70.94,0.120537,-0.992709,1
2012,32,517,Thane,Maharashtra,19.1943294,72.9701779,18,0.0,0,11.0,43.0,,27.0,,1.187703623,3.0,686376,70.94,-0.663123,-0.748511,1
2012,40,517,Thane,Maharashtra,19.1943294,72.9701779,10,1.0,0,18.0,11.0,43.0,24.0,301.89,0.254787485,25.0,686376,70.94,-0.992709,0.120537,0
2012,45,517,Thane,Maharashtra,19.1943294,72.9701779,25,1.0,0,10.0,18.0,11.0,20.5,301.5266666,0.003189072117,17.0,686376,70.94,-0.748511,0.663123,0
2013,43,517,Thane,Maharashtra,19.1943294,72.9701779,54,0.0,0,25.0,10.0,18.0,16.0,302.07,0.2187556603,24.0,686376,70.94,-0.885456,0.464723,0
2013,47,517,Thane,Maharashtra,19.1943294,72.9701779,52,0.0,0,54.0,25.0,10.0,26.75,304.2866666,5.58e-05,15.0,686376,70.94,-0.568065,0.822984,0
2014,13,517,Thane,Maharashtra,19.1943294,72.9701779,20,1.0,0,52.0,54.0,25.0,35.25,315.53000000000003,6.47e-05,,686376,70.94,1.0,-0.0,0
2014,16,517,Thane,Maharashtra,19.1943294,72.9701779,14,0.0,0,20.0,52.0,54.0,37.75,315.49,0.01034601794,9.0,686376,70.94,0.935016,-0.354605,0
2017,1,517,Thane,Maharashtra,19.1943294,72.9701779,86,1.0,1,14.0,20.0,52.0,35.0,304.9466666,7.53e-05,10.0,686376,70.94,0.120537,0.992709,0
2017,17,517,Thane,Maharashtra,19.1943294,72.9701779,89,0.0,1,86.0,14.0,20.0,43.0,318.384,0.002979762189,7.0,686376,70.94,0.885456,-0.464723,0
2017,18,517,Thane,Maharashtra,19.1943294,72.9701779,56,0.0,0,89.0,86.0,14.0,52.25,318.0833334,0.001320360972,7.0,686376,70.94,0.822984,-0.568065,0
2017,38,517,Thane,Maharashtra,19.1943294,72.9701779,7,1.0,0,56.0,89.0,86.0,61.25,297.84000000000003,4.814444043,22.0,686376,70.94,-0.992709,-0.120537,1
2017,41,517,Thane,Maharashtra,19.1943294,72.9701779,24,3.0,0,7.0,56.0,89.0,59.5,303.744,1.13654644,20.0,686376,70.94,-0.970942,0.239316,0
2017,45,517,Thane,Maharashtra,19.684661,72.82491116,7,1.0,0,24.0,7.0,56.0,44.0,304.9466666,8.38e-05,15.0,686376,70.94,-0.748511,0.663123,0
2017,46,517,Thane,Maharashtra,19.684661,72.82491116,20,0.0,0,7.0,24.0,7.0,23.5,305.14,3e-05,13.0,686376,70.94,-0.663123,0.748511,0
2018,26,517,Thane,Maharashtra,19.684661,72.82491116,26,0.0,0,20.0,7.0,24.0,14.5,303.18,1.7155564095,12.0,686376,70.94,-0.0,-1.0,1
2019,3,517,Thane,Maharashtra,19.1943294,72.9701779,9,1.0,0,26.0,20.0,7.0,19.25,304.524,5.55e-05,9.0,686376,70.94,0.354605,0.935016,0
2019,21,517,Thane,Maharashtra,19.684661,72.82491116,8,0.0,0,9.0,26.0,20.0,15.5,314.75333340000003,0.0002743511347,,686376,70.94,0.568065,-0.822984,0
2019,26,517,Thane,Maharashtra,19.1943294,72.9701779,5,1.0,0,8.0,9.0,26.0,15.75,309.26,0.7510082657,5.0,686376,70.94,-0.0,-1.0,1
2019,27,517,Thane,Maharashtra,19.1943294,72.9701779,5,1.0,0,5.0,8.0,9.0,12.0,307.59000000000003,2.685362899,5.0,686376,70.94,-0.120537,-0.992709,1
2019,29,517,Thane,Maharashtra,19.1943294,72.9701779,61,4.0,1,5.0,5.0,8.0,6.75,300.315,0.3855972868,,686376,70.94,-0.354605,-0.935016,1
2019,32,517,Thane,Maharashtra,19.684661,72.82491116,143,0.0,1,61.0,5.0,5.0,19.75,,2.091814934,1.0,686376,70.94,-0.663123,-0.748511,1
2019,33,517,Thane,Maharashtra,19.1943294,72.9701779,4,1.0,0,143.0,61.0,5.0,53.5,,1.141720103,9.0,686376,70.94,-0.748511,-0.663123,1
2019,35,517,Thane,Maharashtra,19.1943294,72.9701779,6,1.0,0,4.0,143.0,61.0,53.25,300.9666666,0.2849312583,14.0,686376,70.94,-0.885456,-0.464723,1
2019,37,517,Thane,Maharashtra,19.1943294,72.9701779,25,0.0,0,6.0,4.0,143.0,53.5,,2.791678443,2.0,686376,70.94,-0.970942,-0.239316,1
2019,47,517,Thane,Maharashtra,19.684661,72.82491116,16,0.0,0,25.0,6.0,4.0,44.5,303.332,0.0008463301457,16.0,686376,70.94,-0.568065,0.822984,0
2020,4,517,Thane,Maharashtra,19.1943294,72.9701779,6,0.0,0,16.0,25.0,6.0,12.75,301.43,0.0002913774879,11.0,686376,70.94,0.464723,0.885456,0
2021,17,517,Thane,Maharashtra,19.1943294,72.9701779,2,1.0,0,6.0,16.0,25.0,13.25,315.4666666,0.1043926176,9.0,686376,70.94,0.885456,-0.464723,0
2021,33,517,Thane,Maharashtra,19.1943294,72.9701779,5,0.0,0,2.0,6.0,16.0,12.25,298.92,0.4410657126,4.0,686376,70.94,-0.748511,-0.663123,1
2021,39,517,Thane,Maharashtra,19.1943294,72.9701779,5,1.0,0,5.0,2.0,6.0,7.25,299.39,0.5969992657,29.0,686376,70.94,-1.0,-0.0,1
2021,43,517,Thane,Maharashtra,19.1943294,72.9701779,1,1.0,0,5.0,5.0,2.0,4.5,303.61333340000004,0.0006784196466,,686376,70.94,-0.885456,0.464723,0
2021,44,517,Thane,Maharashtra,19.1943294,72.9701779,1,1.0,0,1.0,5.0,5.0,3.25,302.9566666,8.4e-05,,686376,70.94,-0.822984,0.568065,0
2011,49,520,Raigarh,Maharashtra,18.4928092,73.13807095,47,1.0,0,,,,,305.5233334,8.4e-05,14.0,1583937,217.83,-0.354605,0.935016,0
2012,19,520,Raigarh,Maharashtra,18.4928092,73.13807095,167,0.0,1,47.0,,,47.0,313.23,0.001290552815,,1583937,217.83,0.748511,-0.663123,0
2012,20,520,Raigarh,Maharashtra,18.4928092,73.13807095,23,0.0,0,167.0,47.0,,107.0,313.7933334,0.003096761523,9.0,1583937,217.83,0.663123,-0.748511,0
2012,23,520,Raigarh,Maharashtra,18.4928092,73.13807095,29,0.0,0,23.0,167.0,47.0,79.0,307.66,0.06133107753,7.0,1583937,217.83,0.354605,-0.935016,1
2012,25,520,Raigarh,Maharashtra,18.4928092,73.13807095,11,0.0,0,29.0,23.0,167.0,66.5,305.4133334,0.9525169582,7.0,1583937,217.83,0.120537,-0.992709,1
2013,10,520,Raigarh,Maharashtra,18.4928092,73.13807095,27,0.0,0,11.0,29.0,23.0,57.5,313.8,4.03e-05,8.0,1583937,217.83,0.935016,0.354605,0
2013,11,520,Raigarh,Maharashtra,18.4928092,73.13807095,22,0.0,0,27.0,11.0,29.0,22.5,311.75,0.0007016275189,8.0,1583937,217.83,0.970942,0.239316,0
2013,28,520,Raigarh,Maharashtra,18.4928092,73.13807095,20,0.0,0,22.0,27.0,11.0,22.25,300.0,2.966433885,3.0,1583937,217.83,-0.239316,-0.970942,1
2013,29,520,Raigarh,Maharashtra,18.4928092,73.13807095,50,0.0,0,20.0,22.0,27.0,20.0,301.76,2.505998961,,1583937,217.83,-0.354605,-0.935016,1
2013,43,520,Raigarh,Maharashtra,18.4928092,73.13807095,60,0.0,1,50.0,20.0,22.0,29.75,302.6966666,0.0145674039,21.0,1583937,217.83,-0.885456,0.464723,0
2016,18,520,Raigarh,Maharashtra,18.4928092,73.13807095,26,0.0,0,60.0,50.0,20.0,38.0,314.5933334,0.001269255466,9.0,1583937,217.83,0.822984,-0.568065,0
2016,25,520,Raigarh,Maharashtra,18.4928092,73.13807095,43,2.0,0,26.0,60.0,50.0,39.0,305.12,1.499269961,,1583937,217.83,0.120537,-0.992709,1
2019,21,520,Raigarh,Maharashtra,18.4928092,73.13807095,24,0.0,0,43.0,26.0,60.0,44.75,315.3966666,0.0002675690383,9.0,1583937,217.83,0.568065,-0.822984,0
2019,26,520,Raigarh,Maharashtra,18.4928092,73.13807095,15,0.0,0,24.0,43.0,26.0,38.25,305.8066666,0.4788856141,,1583937,217.83,-0.0,-1.0,1
2021,23,520,Raigarh,Maharashtra,18.4928092,73.13807095,18,0.0,0,15.0,24.0,43.0,27.0,302.40000000000003,1.136541734,7.0,1583937,217.83,0.354605,-0.935016,1
2022,12,520,Raigarh,Maharashtra,18.4928092,73.13807095,11,0.0,0,18.0,15.0,24.0,25.0,312.184,0.0001800343472,,1583937,217.83,0.992709,0.120537,0
2011,34,521,Pune,Maharashtra,18.521428,73.8544541,22,2.0,0,,,,,296.92,0.6595170596,7.0,301520,19.02,-0.822984,-0.568065,1
2011,51,521,Pune,Maharashtra,18.521428,73.8544541,34,0.0,0,22.0,,,22.0,302.40000000000003,7.14e-05,9.0,301520,19.02,-0.120537,0.992709,0
2012,19,521,Pune,Maharashtra,18.521428,73.8544541,6,1.0,0,34.0,22.0,,28.0,317.368,0.0004693079357,,301520,19.02,0.748511,-0.663123,0
2016,1,521,Pune,Maharashtra,18.521428,73.8544541,22,0.0,0,6.0,34.0,22.0,20.67,303.36400000000003,2.19e-05,,301520,19.02,0.120537,0.992709,0
2016,14,521,Pune,Maharashtra,18.521428,73.8544541,47,0.0,0,22.0,6.0,34.0,21.0,317.3333334,0.000185409968,5.0,301520,19.02,0.992709,-0.120537,0
2016,16,521,Pune,Maharashtra,18.521428,73.8544541,24,0.0,0,47.0,22.0,6.0,27.25,318.5566666,0.01879334041,5.0,301520,19.02,0.935016,-0.354605,0
2016,29,521,Pune,Maharashtra,18.521428,73.8544541,31,1.0,0,24.0,47.0,22.0,24.75,302.15000000000003,0.3972179572,,301520,19.02,-0.354605,-0.935016,1
2017,19,521,Pune,Maharashtra,18.521428,73.8544541,26,0.0,0,31.0,24.0,47.0,31.0,317.99,0.08747467339,6.0,301520,19.02,0.748511,-0.663123,0
2017,30,521,Pune,Maharashtra,18.521428,73.8544541,8,1.0,0,26.0,31.0,24.0,32.0,297.71,0.8413701846,11.0,301520,19.02,-0.464723,-0.885456,1
2017,33,521,Pune,Maharashtra,18.521428,73.8544541,40,0.0,0,8.0,26.0,31.0,22.25,300.71,0.2717663555,8.0,301520,19.02,-0.748511,-0.663123,1
2017,35,521,Pune,Maharashtra,18.521428,73.8544541,6,1.0,0,40.0,8.0,26.0,26.25,300.3,0.7018421244,,301520,19.02,-0.885456,-0.464723,1
2017,39,521,Pune,Maharashtra,18.521428,73.8544541,13,2.0,0,6.0,40.0,8.0,20.0,302.69333340000003,0.2811133351,19.0,301520,19.02,-1.0,-0.0,1
2017,43,521,Pune,Maharashtra,18.521428,73.8544541,1,1.0,0,13.0,6.0,40.0,16.75,305.648,0.0572075111,14.0,301520,19.02,-0.885456,0.464723,0
2017,45,521,Pune,Maharashtra,18.521428,73.8544541,3,1.0,0,1.0,13.0,6.0,15.0,304.3333334,6.91e-05,18.0,301520,19.02,-0.748511,0.663123,0
2018,38,521,Pune,Maharashtra,18.521428,73.8544541,51,0.0,1,3.0,1.0,13.0,5.75,304.7333334,0.1302601564,16.0,301520,19.02,-0.992709,-0.120537,1
2018,40,521,Pune,Maharashtra,18.521428,73.8544541,51,0.0,1,51.0,3.0,1.0,17.0,303.928,0.3435667594,17.0,301520,19.02,-0.992709,0.120537,0
2019,31,521,Pune,Maharashtra,18.521428,73.8544541,82,0.0,1,51.0,51.0,3.0,26.5,,2.497719256,1.0,301520,19.02,-0.568065,-0.822984,1
2019,32,521,Pune,Maharashtra,18.521428,73.8544541,2,0.0,0,82.0,51.0,51.0,46.75,,4.012694379,5.0,301520,19.02,-0.663123,-0.748511,1
2019,35,521,Pune,Maharashtra,18.521428,73.8544541,44,0.0,0,2.0,82.0,51.0,46.5,301.895,0.405408928,9.0,301520,19.02,-0.885456,-0.464723,1
2019,43,521,Pune,Maharashtra,18.521428,73.8544541,4,0.0,0,44.0,2.0,82.0,44.75,294.56,1.0779653,11.0,301520,19.02,-0.885456,0.464723,0
