censuscode,iso_year,iso_week,ner_symptoms,ner_diseases,ner_pathogens,ner_travel,ner_total_notes
343,2020,5,10,5,0,3,5
343,2022,25,7,2,1,2,4
344,2009,3,2,2,0,0,1
344,2009,26,5,3,1,1,2
344,2009,36,2,1,0,1,1
344,2010,31,5,4,0,4,4
344,2010,32,7,4,0,1,4
344,2010,33,2,1,0,1,1
344,2010,34,1,1,0,0,1
344,2010,37,3,3,0,1,2
344,2011,11,2,1,0,0,1
344,2011,27,5,4,0,3,4
344,2012,32,4,4,1,1,3
344,2015,8,3,0,0,1,1
344,2015,18,8,3,1,3,4
344,2015,33,8,4,1,3,5
344,2015,40,10,3,1,1,4
344,2015,41,7,1,1,1,4
344,2015,42,5,7,0,4,4
344,2015,43,5,6,0,3,5
344,2016,24,12,2,1,3,5
344,2016,25,3,1,1,0,2
344,2016,26,6,4,0,3,5
344,2016,27,8,3,1,2,4
344,2016,28,1,2,0,1,1
344,2016,44,10,5,2,1,5
344,2017,11,9,3,1,4,5
344,2017,12,12,3,0,3,5
344,2017,24,2,2,0,1,2
344,2018,16,2,1,0,1,1
344,2018,18,2,2,0,1,1
344,2018,22,4,4,1,3,4
344,2018,30,2,2,0,1,1
344,2018,32,3,1,0,1,1
344,2018,33,3,1,1,1,2
344,2018,34,4,2,1,2,2
344,2018,36,10,2,0,3,4
344,2019,28,6,5,0,3,5
344,2021,14,2,3,1,1,2
344,2021,19,5,2,1,1,3
344,2021,45,2,1,0,1,1
344,2022,14,4,3,1,3,3
344,2022,24,4,3,1,1,4
344,2022,38,8,5,1,4,4
344,2022,39,3,1,0,1,1
345,2009,34,11,5,1,5,5
345,2010,33,10,5,0,4,5
345,2011,16,1,1,0,0,1
345,2011,41,2,2,0,1,2
345,2012,16,6,4,1,3,4
345,2012,22,1,1,0,1,1
345,2013,34,2,1,0,1,1
345,2014,21,2,1,0,1,1
345,2015,25,5,3,1,1,3
345,2015,27,8,2,0,1,3
345,2015,28,5,3,0,3,3
345,2015,29,9,3,3,3,4
345,2015,30,2,2,1,2,2
345,2015,31,9,3,0,4,4
345,2015,32,10,4,1,3,5
345,2015,33,1,1,0,1,1
345,2015,34,2,1,0,0,1
345,2015,36,4,4,0,1,3
345,2015,37,3,3,0,2,3
345,2015,38,3,0,0,1,2
345,2015,49,4,1,2,2,2
345,2017,27,4,1,1,1,2
345,2017,29,4,2,1,2,2
345,2017,30,7,3,0,2,3
345,2017,31,10,3,1,3,4
345,2017,32,3,2,1,1,2
345,2017,33,5,2,2,2,3
345,2017,42,3,0,0,0,1
345,2018,36,3,3,0,0,2
345,2018,47,3,1,0,0,1
345,2019,14,2,1,0,1,1
345,2019,29,1,1,0,1,1
345,2019,30,2,1,0,1,1
345,2019,33,5,2,0,1,2
345,2019,36,7,6,0,4,5
345,2020,1,5,1,0,1,2
345,2020,18,2,2,0,1,1
345,2021,12,3,0,0,0,1
345,2021,15,5,2,1,2,2
345,2021,29,3,2,2,1,2
345,2021,31,5,1,0,0,2
345,2021,51,11,7,1,3,5
345,2022,1,1,1,0,0,1
345,2022,6,6,5,2,2,4
345,2022,36,11,3,0,3,5
346,2009,24,4,2,0,1,2
346,2010,5,2,2,0,1,1
346,2010,9,1,1,0,1,1
346,2010,33,5,5,0,2,3
346,2010,51,1,1,0,0,1
346,2011,10,1,1,0,1,1
346,2011,32,2,1,0,0,1
346,2012,6,1,2,0,1,1
346,2012,29,5,3,0,3,3
346,2015,7,1,1,0,1,1
346,2016,28,4,2,0,2,3
346,2018,33,2,1,2,2,2
346,2018,34,1,1,0,0,1
346,2020,27,9,6,0,3,5
346,2020,30,3,3,0,2,2
346,2021,30,7,1,2,3,4
346,2021,36,6,3,1,3,4
346,2021,37,3,2,2,0,2
346,2021,38,6,2,2,1,3
346,2021,39,7,2,1,2,3
346,2021,40,2,3,0,1,2
346,2022,30,11,3,1,1,4
346,2022,34,5,0,0,1,2
351,2009,12,1,2,0,1,1
351,2009,42,9,7,0,2,5
351,2010,25,1,1,0,0,1
351,2013,14,1,1,0,1,1
351,2013,52,2,1,0,0,1
351,2014,5,2,1,0,1,1
351,2014,20,1,1,0,0,1
351,2014,33,5,3,0,3,3
351,2014,49,2,1,0,0,1
351,2015,2,2,1,0,1,1
351,2017,7,1,1,0,1,1
351,2018,26,2,2,0,1,2
351,2018,44,1,1,0,0,1
351,2018,48,5,2,0,1,3
351,2019,4,2,1,0,0,1
351,2019,38,7,7,1,5,5
351,2019,39,6,2,0,1,3
351,2019,40,8,3,3,3,5
351,2019,41,2,1,0,0,1
351,2019,43,6,3,0,3,3
351,2019,44,1,1,0,1,1
351,2019,46,5,2,0,2,4
351,2019,51,2,1,0,1,1
351,2021,38,2,1,1,1,1
351,2022,14,2,1,0,0,1
352,2009,16,2,2,0,1,1
352,2012,5,1,1,0,1,1
352,2012,41,7,5,0,3,5
352,2012,47,2,2,0,1,1
352,2013,16,2,1,0,1,1
352,2016,33,6,2,1,2,3
352,2016,35,8,4,0,4,5
352,2016,36,4,2,0,1,2
352,2016,37,4,7,0,3,3
352,2016,40,10,3,1,5,5
352,2016,42,5,5,0,3,3
352,2017,38,3,1,0,0,2
352,2017,39,3,2,0,1,1
352,2017,40,2,2,0,1,1
352,2017,41,13,4,0,4,5
352,2017,42,4,3,0,2,2
352,2017,43,6,2,1,1,3
352,2017,44,10,4,1,2,4
352,2018,17,6,4,0,3,5
352,2018,19,10,6,1,3,5
352,2018,41,11,3,1,3,5
352,2019,19,8,6,2,3,5
352,2019,25,3,1,1,1,1
352,2019,34,3,1,2,1,2
352,2020,33,7,4,0,3,4
352,2021,3,1,1,0,1,1
352,2021,28,8,1,1,2,3
352,2021,29,4,3,2,2,3
352,2022,13,4,2,0,2,3
352,2022,52,1,1,0,0,1
353,2009,27,7,5,0,4,5
353,2012,36,4,3,0,1,2
353,2012,39,2,1,0,1,1
353,2014,50,2,2,0,1,1
353,2015,33,6,4,0,2,3
353,2015,38,1,1,0,1,1
353,2015,41,4,3,0,2,2
353,2015,42,0,1,1,1,1
353,2016,13,5,3,1,2,3
353,2016,34,9,2,0,2,3
353,2016,35,2,1,0,0,1
353,2016,36,3,1,0,1,2
353,2016,37,3,3,1,1,3
353,2016,38,5,2,0,1,2
353,2018,13,7,2,0,3,4
353,2019,15,4,4,0,3,3
353,2019,16,5,3,0,1,3
353,2020,24,4,3,0,3,3
353,2020,29,7,5,1,3,4
353,2020,31,7,4,2,3,4
353,2020,50,2,1,0,1,1
353,2021,36,4,3,1,3,3
353,2021,41,2,2,0,2,2
353,2021,42,4,1,0,2,2
354,2009,37,5,5,0,3,3
354,2010,3,2,1,0,1,1
354,2010,43,2,1,0,1,1
354,2011,30,8,7,0,3,5
354,2011,34,3,1,0,0,1
354,2011,50,1,1,0,0,1
354,2013,42,2,1,0,1,1
354,2014,25,1,1,0,0,1
354,2015,34,1,1,0,0,1
354,2016,10,1,2,0,1,1
354,2016,14,2,1,0,0,1
354,2017,25,8,3,2,1,4
354,2017,50,2,1,0,0,1
354,2018,33,5,1,0,2,2
354,2018,35,6,5,2,3,5
354,2018,36,6,3,1,1,3
354,2018,37,8,3,1,1,3
354,2018,38,3,0,1,1,1
354,2018,39,4,1,0,1,2
354,2018,44,1,2,0,1,1
354,2018,45,2,2,0,1,1
354,2022,19,8,2,0,0,3
354,2022,21,2,2,1,1,1
355,2010,26,2,1,0,0,1
355,2010,34,2,2,0,2,2
355,2010,51,3,1,0,1,1
355,2011,30,6,4,0,2,4
355,2012,37,6,5,0,2,4
355,2012,38,4,2,0,1,2
355,2012,40,2,2,0,1,2
355,2012,41,3,1,0,1,1
355,2014,43,2,1,0,0,1
355,2017,22,2,1,0,0,1
355,2018,19,4,3,0,1,2
355,2018,27,5,4,1,2,4
355,2019,33,2,0,0,0,1
355,2019,34,4,2,1,0,3
355,2019,35,4,3,1,1,2
355,2019,36,4,2,0,1,2
355,2019,37,8,5,2,3,4
355,2019,38,6,5,0,2,4
355,2020,5,2,1,0,0,1
355,2020,20,2,2,0,0,1
355,2020,42,2,1,0,1,1
355,2021,23,2,3,0,1,2
357,2010,2,2,1,0,1,1
357,2010,3,5,2,0,2,2
357,2010,10,1,1,0,1,1
357,2010,31,5,3,0,1,3
357,2010,39,6,4,0,2,4
357,2010,40,2,3,0,2,2
357,2010,41,2,3,0,2,2
357,2010,42,5,3,2,3,3
357,2010,43,2,1,0,0,1
357,2010,44,8,4,0,5,5
357,2012,29,2,1,0,1,1
357,2012,38,3,3,0,2,2
357,2012,40,1,1,0,0,1
357,2012,41,2,1,0,1,1
357,2012,42,5,4,0,1,4
357,2013,17,1,1,0,0,1
357,2014,4,1,1,0,0,1
357,2016,26,7,1,0,1,2
357,2016,27,5,2,0,1,2
357,2016,28,7,5,1,4,4
357,2016,29,2,2,1,2,3
357,2016,37,2,1,0,0,1
357,2017,29,7,5,1,2,4
357,2017,30,4,3,2,2,3
357,2017,31,7,4,0,4,4
357,2017,34,1,1,0,0,1
357,2017,36,10,4,0,2,4
357,2018,8,2,1,0,1,1
357,2018,31,2,1,0,1,2
357,2019,20,2,1,0,1,1
357,2019,22,7,2,0,2,4
357,2019,23,7,4,0,4,5
357,2019,24,2,1,0,0,1
357,2020,3,2,2,0,1,1
357,2020,17,1,1,0,1,1
357,2020,26,1,1,0,1,1
357,2020,27,1,1,0,1,1
357,2020,50,2,1,0,1,1
357,2021,1,1,2,0,1,1
357,2022,4,1,1,0,1,1
357,2022,19,6,2,1,2,3
357,2022,30,5,3,1,1,3
364,2009,14,1,1,0,0,1
364,2009,25,8,4,0,3,4
364,2009,29,2,2,0,1,1
364,2009,35,1,1,0,1,1
364,2009,44,1,1,0,0,1
364,2011,49,1,2,0,1,1
364,2014,25,4,4,0,2,3
364,2014,28,9,4,0,3,4
364,2015,26,2,1,0,1,1
364,2015,27,3,3,0,2,2
364,2015,29,6,6,0,4,5
364,2015,30,7,4,0,3,4
364,2017,30,1,1,0,0,1
364,2017,34,1,2,0,1,1
364,2017,37,3,3,0,2,2
364,2018,8,1,1,0,1,1
364,2018,22,6,2,0,1,2
364,2018,25,1,0,0,1,1
364,2018,28,3,1,0,1,1
364,2019,40,7,3,1,1,3
364,2019,42,13,5,1,4,5
364,2019,43,10,5,1,4,5
364,2020,26,1,1,0,0,1
364,2020,30,4,6,0,3,4
365,2009,20,1,1,0,0,1
365,2009,24,9,6,0,2,5
365,2010,41,2,2,0,1,1
365,2015,8,2,2,0,1,1
365,2016,29,5,0,0,2,2
365,2016,32,10,8,1,3,5
365,2019,34,6,2,2,3,4
365,2019,37,10,4,1,1,5
365,2019,38,7,3,1,2,3
365,2019,39,8,3,0,3,4
365,2019,40,7,1,0,2,3
365,2019,41,4,6,0,3,3
365,2019,43,7,0,1,3,4
365,2021,11,1,2,0,1,1
369,2009,36,5,2,0,1,2
369,2011,37,7,5,0,3,5
369,2014,5,2,1,0,1,1
369,2014,29,3,2,0,1,2
369,2015,24,4,2,0,2,2
369,2015,25,3,3,0,2,2
369,2016,36,7,2,0,3,3
369,2017,19,2,1,0,1,1
369,2017,21,5,2,0,1,3
369,2017,23,2,0,0,0,1
369,2017,25,3,2,0,2,2
369,2017,32,7,5,1,2,3
369,2018,19,9,7,0,4,5
369,2018,39,1,2,1,1,1
369,2019,29,11,1,0,2,5
369,2019,39,4,1,1,2,2
369,2019,40,2,1,1,1,2
369,2019,41,9,0,0,1,3
369,2019,42,1,1,0,1,1
369,2019,43,2,1,0,1,1
369,2020,27,2,2,0,1,2
369,2021,35,6,2,1,2,2
369,2022,14,1,1,0,1,1
369,2022,52,1,3,0,1,1
377,2009,27,4,3,0,1,2
377,2011,6,2,1,0,0,1
377,2011,21,6,3,0,2,3
377,2012,6,1,2,0,0,1
377,2012,34,9,5,1,4,5
377,2012,35,5,2,1,3,3
377,2012,36,3,1,1,2,3
377,2012,37,9,4,2,3,4
377,2012,38,7,4,3,3,5
377,2012,45,7,8,0,3,5
377,2013,6,2,1,0,1,1
377,2014,5,1,1,0,0,1
377,2014,46,2,1,0,0,1
377,2015,7,1,1,0,1,1
377,2015,16,6,5,0,2,5
377,2015,40,9,4,1,2,4
377,2016,13,6,4,1,3,4
377,2016,43,2,1,0,1,1
377,2017,11,4,1,1,2,2
377,2017,37,9,6,1,4,4
377,2017,40,4,2,0,1,2
377,2018,13,6,2,3,3,3
377,2018,29,1,1,1,0,1
377,2019,11,7,3,0,1,2
377,2019,15,10,4,0,3,5
377,2020,23,2,2,1,1,2
377,2020,43,3,1,0,1,1
377,2021,26,1,1,1,1,1
377,2021,37,8,2,1,2,3
377,2022,5,5,2,1,2,3
377,2022,7,8,5,0,2,4
377,2022,14,9,4,0,2,5
377,2022,20,3,2,2,2,3
377,2022,42,5,2,0,2,3
389,2009,27,2,2,0,1,1
389,2010,27,3,2,0,1,2
389,2010,28,7,6,0,3,5
389,2010,29,5,3,0,3,3
389,2010,42,8,6,0,4,5
389,2011,4,2,1,0,0,1
389,2011,23,5,4,0,3,3
389,2013,16,2,2,0,0,1
389,2014,16,1,1,0,1,1
389,2014,41,8,5,0,3,5
389,2015,15,5,3,0,2,4
389,2015,36,6,2,0,3,3
389,2015,40,3,2,2,1,2
389,2016,21,6,4,1,4,4
389,2017,21,8,5,1,3,5
389,2017,46,8,6,1,3,5
389,2018,46,11,5,1,5,5
389,2022,2,1,2,0,1,1
389,2022,22,8,4,3,3,4
400,2011,48,2,1,0,0,1
400,2012,27,2,3,0,2,2
400,2012,28,6,3,0,1,3
400,2012,30,3,2,0,2,2
400,2012,31,7,1,1,1,3
400,2012,39,4,3,0,2,3
400,2012,51,2,2,0,1,1
400,2013,2,1,2,0,1,1
400,2013,15,2,2,0,0,1
400,2015,41,1,1,0,1,1
400,2018,6,1,1,0,1,1
400,2019,1,2,1,0,0,1
400,2019,14,2,2,0,1,1
400,2019,26,3,2,1,1,2
400,2019,41,7,5,0,2,4
400,2020,26,2,2,0,1,1
400,2020,30,1,2,0,1,1
400,2020,35,1,1,0,1,1
400,2021,10,4,4,0,3,3
400,2021,26,2,1,0,0,1
400,2021,41,8,6,3,2,5
400,2022,29,9,7,2,3,4
403,2010,46,2,1,0,1,1
403,2011,12,2,1,0,1,1
403,2011,16,5,0,0,1,2
403,2011,17,12,5,1,3,4
403,2011,27,7,3,0,3,4
403,2011,51,1,1,0,0,1
403,2012,13,2,1,0,1,1
403,2015,30,4,2,0,1,2
403,2016,4,1,1,0,1,1
403,2016,27,11,3,1,4,5
403,2018,13,2,0,0,0,1
403,2018,30,6,2,0,3,3
403,2019,33,5,3,0,3,4
403,2020,13,1,1,0,1,1
403,2020,52,1,1,0,1,1
404,2009,34,6,6,0,1,4
404,2009,35,1,1,0,0,1
404,2009,36,6,5,0,3,4
404,2009,37,2,2,0,2,2
404,2009,38,3,3,0,2,2
404,2010,10,1,1,0,0,1
404,2010,30,3,2,0,0,2
404,2011,25,11,5,1,3,5
404,2011,32,6,2,3,3,4
404,2011,42,3,4,0,2,3
404,2012,27,2,1,0,0,1
404,2013,13,2,3,0,1,1
404,2013,27,3,2,0,2,2
404,2013,33,2,2,0,1,1
404,2016,28,4,0,0,0,1
404,2016,34,6,2,1,1,2
404,2017,10,2,0,1,1,1
404,2018,15,6,2,2,1,3
404,2018,28,3,2,0,1,2
404,2019,2,1,1,0,1,1
404,2019,11,10,4,1,2,5
404,2019,30,1,1,0,0,1
404,2019,36,6,4,1,2,4
404,2021,29,2,1,0,1,1
404,2022,28,10,5,1,4,5
404,2022,38,9,4,1,4,4
409,2009,37,2,1,0,1,1
409,2009,48,2,2,0,1,1
409,2010,52,2,1,0,1,1
409,2013,16,1,2,0,1,1
409,2013,18,8,4,1,3,4
409,2013,35,3,3,0,3,3
409,2014,36,2,1,0,1,1
409,2015,5,1,2,0,0,1
409,2016,29,11,3,2,4,5
409,2016,35,8,4,1,2,5
409,2017,37,4,4,1,1,3
409,2018,17,2,1,0,1,1
409,2018,20,6,3,0,1,3
409,2018,38,11,5,1,4,5
409,2018,41,2,3,1,1,2
409,2019,29,7,1,0,1,3
409,2019,36,10,5,2,4,5
409,2020,11,1,1,0,0,1
409,2020,34,7,7,0,5,5
409,2021,22,9,5,1,3,4
409,2021,28,5,0,2,1,2
409,2021,45,2,1,0,0,1
409,2021,52,3,4,1,2,3
409,2022,52,1,1,0,0,1
410,2009,30,5,5,0,4,5
410,2009,40,7,7,0,3,5
410,2010,11,2,1,0,0,1
410,2011,9,1,2,0,0,1
410,2011,16,9,1,0,1,5
410,2011,29,3,0,0,1,1
410,2011,30,2,2,0,1,1
410,2011,33,2,2,0,0,2
410,2011,34,4,0,0,1,1
410,2011,35,7,3,1,2,3
410,2011,36,3,3,0,1,2
410,2013,28,3,2,0,1,2
410,2013,39,3,2,0,1,2
410,2013,43,2,1,0,0,1
410,2014,38,7,5,1,2,5
410,2015,30,2,1,0,0,1
410,2015,31,6,7,0,2,5
410,2015,33,4,2,0,2,2
410,2016,28,5,4,2,1,4
410,2016,32,10,3,0,2,4
410,2016,34,6,1,0,1,3
410,2017,23,3,4,1,2,3
410,2018,26,3,0,0,0,1
410,2018,33,4,2,1,2,3
410,2018,38,6,4,0,2,4
410,2019,14,1,1,0,0,1
410,2019,41,3,2,0,2,2
410,2022,24,3,2,1,1,2
410,2022,28,3,0,0,1,1
410,2022,44,2,1,0,1,1
414,2011,36,1,1,0,1,1
414,2016,15,1,1,0,1,1
414,2016,25,5,3,0,2,4
414,2016,27,6,3,1,3,4
414,2016,29,5,3,0,3,3
414,2017,29,6,1,1,1,3
414,2018,30,2,1,0,0,1
414,2018,31,1,1,0,1,1
414,2018,32,5,4,0,2,3
414,2018,33,7,3,0,2,4
414,2018,34,4,3,1,2,3
414,2018,35,9,7,0,4,5
414,2018,36,4,1,0,1,2
414,2018,38,4,0,1,1,2
414,2018,39,4,1,1,1,2
414,2018,40,10,1,0,3,4
414,2018,47,2,2,0,0,1
414,2018,49,2,1,0,2,2
414,2019,28,1,1,1,1,1
414,2019,29,6,2,1,2,3
414,2019,30,1,0,0,0,1
414,2019,31,5,1,0,2,3
414,2019,32,9,3,2,3,5
414,2019,50,2,1,0,1,1
414,2022,2,4,5,0,3,3
414,2022,27,2,0,0,1,1
414,2022,37,5,4,1,3,3
414,2022,40,2,1,0,1,1
416,2009,18,2,2,0,1,1
416,2009,26,1,1,0,0,1
416,2009,30,2,1,0,0,1
416,2010,14,2,1,0,1,1
416,2011,3,2,1,0,1,1
416,2011,28,1,1,1,1,1
416,2011,36,11,6,0,2,5
416,2011,42,3,3,0,2,2
416,2011,46,2,1,0,1,1
416,2013,51,1,1,0,0,1
416,2015,32,1,2,0,1,1
416,2015,33,3,4,0,1,3
416,2015,34,5,5,0,3,3
416,2015,35,5,3,0,1,2
416,2015,36,3,2,0,2,2
416,2016,28,7,3,1,4,4
416,2016,29,3,1,0,0,2
416,2016,30,3,1,0,0,1
416,2017,38,6,5,2,2,3
416,2019,2,2,1,0,1,1
416,2019,27,3,2,1,1,2
416,2019,32,1,1,0,1,1
416,2019,34,3,1,0,0,1
416,2019,35,6,3,0,2,3
416,2019,36,2,2,0,0,2
416,2019,37,14,7,0,5,5
416,2019,38,7,2,2,3,5
416,2020,51,1,2,0,1,1
416,2021,46,7,3,0,2,4
416,2022,21,5,2,1,3,4
416,2022,23,2,0,0,1,1
419,2009,35,9,2,0,1,4
419,2010,10,2,2,0,1,1
419,2011,38,2,2,0,1,1
419,2011,42,6,4,0,2,4
419,2013,45,2,1,0,1,1
419,2014,25,2,1,0,0,1
419,2015,20,2,1,0,1,1
419,2016,24,8,5,1,2,4
419,2016,32,2,2,0,1,1
419,2016,34,4,4,0,2,2
419,2016,35,7,2,1,3,4
419,2016,36,9,8,1,2,5
419,2016,37,1,2,0,0,1
419,2016,38,2,1,0,1,1
419,2017,1,1,1,0,0,1
419,2017,29,4,1,0,0,2
419,2017,31,1,1,1,0,1
419,2017,32,7,3,0,2,4
419,2018,6,3,2,1,2,3
419,2018,18,7,1,0,2,2
419,2018,19,6,1,1,2,2
419,2019,29,0,3,0,1,1
419,2021,22,5,4,2,3,4
419,2021,23,7,3,2,2,3
419,2022,36,5,2,0,1,3
420,2009,26,5,1,0,1,3
420,2009,31,9,5,1,4,5
420,2011,37,1,2,0,1,1
420,2012,4,2,1,0,1,1
420,2012,44,2,1,0,0,1
420,2013,26,3,1,0,1,1
420,2013,46,2,1,0,1,1
420,2014,52,2,1,0,0,1
420,2015,18,2,1,0,0,1
420,2015,27,5,3,2,3,3
420,2015,44,10,2,0,1,4
420,2015,45,4,2,1,1,2
420,2015,46,1,1,0,0,1
420,2017,7,2,1,0,0,1
420,2017,30,1,1,0,1,1
420,2019,18,1,1,0,0,1
420,2019,35,5,3,1,2,3
420,2020,9,6,1,0,1,2
420,2021,6,2,1,0,1,1
420,2022,37,1,1,0,1,1
423,2010,52,1,2,0,0,1
423,2011,28,5,6,0,3,4
423,2012,14,1,2,0,1,1
423,2012,43,2,1,0,1,1
423,2012,44,2,1,0,0,1
423,2012,47,1,1,0,1,1
423,2013,52,2,1,0,0,1
423,2014,16,1,2,0,1,1
423,2014,32,1,2,0,0,1
423,2014,33,5,4,0,1,4
423,2014,34,1,1,0,1,1
423,2014,36,9,3,1,2,4
423,2014,50,2,1,0,0,1
423,2015,24,8,5,2,1,4
423,2015,26,3,1,0,1,1
423,2015,32,4,2,0,1,3
423,2015,33,12,3,0,3,5
423,2015,34,9,4,0,3,4
423,2015,35,2,2,0,2,3
423,2015,50,2,1,0,0,1
423,2016,36,1,1,0,1,1
423,2017,12,1,1,0,0,1
423,2022,26,3,3,0,2,2
423,2022,50,2,1,0,1,1
432,2009,6,2,1,0,1,1
432,2009,49,1,2,0,1,1
432,2010,35,9,3,0,3,3
432,2012,3,1,1,0,0,1
432,2012,42,3,3,0,1,2
432,2013,16,2,1,0,1,1
432,2013,29,8,7,0,4,5
432,2014,8,2,1,0,0,1
432,2014,45,2,1,0,1,1
432,2015,38,2,1,0,1,2
432,2016,31,7,4,2,1,4
432,2016,32,8,5,0,4,5
432,2016,33,6,4,2,2,4
432,2016,34,5,2,1,1,2
432,2016,35,7,4,0,1,3
432,2016,39,2,0,0,0,1
432,2016,40,7,3,0,2,3
432,2018,5,2,1,0,1,1
432,2018,40,2,1,0,0,1
432,2021,29,11,2,0,2,4
432,2021,35,6,2,0,1,2
437,2009,13,2,1,0,1,1
437,2009,28,4,5,1,2,4
437,2009,29,5,2,1,2,2
437,2009,30,13,4,1,5,5
437,2009,50,1,1,0,1,1
437,2014,6,2,1,0,1,1
437,2015,44,5,2,2,2,3
437,2016,27,8,3,1,4,4
437,2017,3,1,1,0,1,1
437,2017,16,1,1,0,0,1
437,2018,2,2,1,0,1,1
437,2018,10,4,0,0,0,1
437,2018,15,7,6,0,3,4
437,2019,2,1,1,0,1,1
437,2019,6,2,1,0,1,1
437,2019,41,6,3,1,2,3
437,2021,14,7,2,1,2,3
437,2022,14,2,1,0,0,1
437,2022,35,6,3,1,2,3
439,2009,32,8,4,1,2,4
439,2009,33,3,1,1,1,3
439,2009,34,4,4,0,1,3
439,2009,35,10,2,1,1,3
439,2009,36,8,2,1,2,3
439,2009,39,6,5,0,3,4
439,2009,40,8,4,1,3,4
439,2009,42,2,1,0,1,1
439,2009,43,3,2,2,2,3
439,2009,44,3,1,1,2,2
439,2009,45,5,2,1,1,2
439,2010,28,5,3,1,1,2
439,2011,7,2,1,0,0,1
439,2011,24,2,1,0,1,1
439,2011,32,3,3,0,0,2
439,2015,6,1,1,0,1,1
439,2015,15,9,5,1,4,5
439,2016,6,1,1,0,1,1
439,2016,26,11,4,1,4,5
439,2016,28,4,1,2,2,2
439,2016,52,2,1,0,1,1
439,2017,18,10,3,1,4,5
439,2018,3,1,1,0,0,1
439,2018,7,7,1,0,3,3
439,2018,24,7,3,1,3,4
439,2019,16,8,3,1,3,4
439,2019,52,2,2,0,1,1
439,2021,43,4,3,1,2,4
439,2022,37,2,1,1,1,1
440,2009,45,5,6,0,2,3
440,2011,40,2,1,0,0,1
440,2012,37,2,2,0,1,1
440,2012,52,2,3,0,1,1
440,2014,35,1,1,0,1,1
440,2015,33,1,1,0,1,1
440,2015,42,10,8,0,4,5
440,2015,43,4,3,1,2,2
440,2015,47,6,4,2,4,4
440,2016,36,4,2,1,1,2
440,2017,50,2,2,0,1,1
440,2019,35,1,1,1,1,1
440,2019,40,3,2,2,1,2
440,2020,22,1,1,0,1,1
440,2020,39,2,1,0,1,1
440,2020,42,8,3,1,2,3
440,2020,43,7,2,1,2,3
440,2021,13,1,1,0,0,1
440,2022,25,8,5,1,3,5
440,2022,34,6,3,0,1,3
441,2009,21,1,2,0,1,1
441,2009,38,2,1,0,1,1
441,2010,34,8,2,0,3,4
441,2013,31,4,3,0,2,3
441,2014,18,1,1,0,1,1
441,2014,29,8,6,0,3,5
441,2014,52,2,1,0,1,1
441,2015,24,8,4,0,2,4
441,2015,28,6,3,0,3,3
441,2015,36,7,1,0,2,3
441,2015,38,8,2,2,3,5
441,2015,47,2,0,0,0,1
441,2016,33,10,5,0,3,5
441,2017,36,5,3,2,1,4
441,2017,37,9,1,0,3,4
441,2018,21,1,1,0,1,1
441,2018,32,2,2,0,0,1
441,2018,37,12,4,2,3,5
441,2019,2,2,1,0,1,1
441,2020,9,1,1,0,0,1
441,2020,40,1,1,0,1,1
441,2021,19,9,2,0,2,4
441,2021,37,4,4,1,2,2
442,2009,24,7,5,0,4,4
442,2011,10,2,1,0,0,1
442,2011,38,9,7,0,2,5
442,2012,32,9,5,2,3,4
442,2013,31,6,6,0,4,5
442,2013,41,9,5,0,3,5
442,2015,4,3,3,1,1,3
442,2015,13,8,5,1,3,5
442,2015,52,2,2,0,1,1
442,2016,12,6,2,1,1,3
442,2016,28,7,4,1,4,5
442,2016,37,10,4,2,3,5
442,2016,38,13,3,0,2,4
442,2016,39,9,5,0,3,4
442,2016,40,2,2,0,2,2
442,2016,41,4,2,1,1,2
442,2017,30,7,3,0,3,3
442,2017,32,11,3,1,2,5
442,2018,12,3,3,0,1,2
442,2018,14,8,4,2,3,5
442,2019,10,2,1,0,1,1
442,2019,11,2,1,0,0,1
442,2019,24,1,0,0,1,1
442,2020,13,11,5,1,4,5
442,2020,31,3,3,0,0,3
442,2020,44,1,1,0,1,1
442,2021,8,1,2,0,1,1
442,2021,23,8,2,1,2,4
442,2021,36,9,3,1,2,5
442,2021,38,2,1,0,1,1
445,2009,32,4,0,1,1,2
445,2009,44,1,2,0,1,1
445,2010,26,6,0,0,1,2
445,2010,40,1,1,0,1,1
445,2012,16,2,2,0,1,1
445,2012,23,1,1,0,1,1
445,2013,4,2,1,0,1,1
445,2016,9,1,2,0,1,1
445,2016,10,9,2,0,3,5
445,2016,11,2,1,0,0,1
445,2016,13,6,0,0,2,2
445,2016,24,3,2,0,2,3
445,2016,27,1,1,1,1,1
445,2017,24,4,1,0,0,2
445,2017,25,8,4,1,1,4
445,2017,26,5,2,1,3,3
445,2017,27,10,3,1,2,4
445,2017,28,3,1,0,2,2
445,2017,29,3,1,0,1,2
445,2017,30,8,2,0,0,4
445,2018,41,4,2,0,2,2
445,2019,26,4,2,2,3,3
445,2020,24,11,3,2,1,5
445,2020,33,5,3,0,1,3
445,2021,12,3,4,0,2,2
445,2021,37,3,2,0,1,2
445,2022,24,11,6,0,3,5
445,2022,40,7,4,1,2,3
445,2022,45,2,1,0,1,1
447,2009,6,2,1,0,1,1
447,2009,26,9,5,0,4,4
447,2009,41,1,3,0,0,2
447,2010,7,1,1,0,1,1
447,2010,33,1,1,0,1,1
447,2012,12,1,2,0,1,1
447,2013,6,2,1,0,1,1
447,2013,24,2,1,0,1,1
447,2013,38,6,4,0,2,4
447,2014,22,2,1,0,1,1
